date,BlueIsland_2m,BlueIsland_5m,BlueIsland_10m,Ingomar_2m,Ingomar_5m,Ingomar_10m,Ingomar_15m,McNuttsIsland_2m,McNuttsIsland_5m,McNuttsIsland_10m,McNuttsIsland_15m,McNuttsIsland_20m,TaylorsRock_2m,TaylorsRock_5m,TaylorsRock_10m,TaylorsRock_15m,TaylorsRock_20m
2021-06-25,8.492,7.509949999999992,6.429,9.483,8.889,8.278,7.638,8.931039999999994,8.147879999999994,7.288949999999996,6.851340000000002,5.6335399999999956,8.810900000000004,8.374620000000004,7.546459999999996,6.97807,6.570700000000001
2021-06-26,7.815,7.607439999999994,6.858,9.77,9.268,8.589,7.948,9.025289999999998,8.486889999999999,7.809719999999998,7.611269999999996,6.597669999999999,8.792100000000003,8.464530000000003,7.772279999999998,7.317520000000003,6.907970000000001
2021-06-27,9.139,8.753769999999998,7.625,9.687,9.044,7.96,7.2,9.268399999999993,8.740629999999998,7.922060000000001,7.426509999999996,6.5200799999999965,8.861810000000002,8.352120000000001,7.502649999999997,6.903450000000005,6.5206900000000045
2021-06-28,10.297,9.29371,7.679,9.591,8.141,6.716,5.919,9.430579999999992,8.843629999999997,7.916679999999999,7.376110000000001,6.765280000000002,8.978209999999995,8.400269999999999,7.278949999999997,6.86069,6.463470000000004
2021-06-29,9.842,8.403800000000004,6.996,8.193,7.011,6.339,5.75,7.13348,6.675419999999998,6.753930000000002,6.799630000000003,5.789259999999997,8.054480000000005,7.6310199999999995,6.995990000000001,6.902570000000002,6.79316
2021-06-30,8.853,7.83148,6.583,8.465,7.428,6.616,6.033,8.85097,8.151919999999997,7.214689999999999,6.8639800000000015,5.672939999999998,8.063830000000006,7.692749999999994,7.013949999999999,6.753040000000003,6.402420000000002
2021-07-01,8.195439999999996,7.1720700000000015,5.862,8.858,7.58,6.446,5.817,8.802180000000003,7.938059999999999,6.993900000000001,6.507729999999999,5.361700000000006,8.194050000000006,7.710709999999997,7.0008200000000045,6.747340000000005,6.30631
2021-07-02,7.1454799999999965,6.638649999999999,5.462,8.246,7.326,6.624,6.025,7.53326,6.977839999999998,6.815330000000002,6.808740000000003,5.8069299999999995,7.741009999999999,7.549870000000003,7.010150000000003,6.920239999999998,6.751220000000003
2021-07-03,7.339,7.00573,5.975,8.624,8.543,8.322,7.708,8.64558,8.117459999999996,7.3080199999999955,6.879270000000004,5.648569999999998,8.25184,8.11339,7.649349999999998,7.162170000000003,6.788920000000002
2021-07-04,7.904,7.650369999999996,7.033,9.687,9.547,9.325,8.842,8.941890000000003,8.511399999999998,7.883769999999999,7.708969999999994,6.64565,8.858080000000001,8.572960000000005,7.92963,7.453789999999999,7.03653
2021-07-05,9.352,9.088299999999997,8.479,10.143,9.906,9.343,8.771,9.415339999999997,8.887979999999995,8.235880000000005,7.8017499999999975,6.71097,9.148299999999999,8.780319999999996,8.168939999999997,7.576769999999997,7.050460000000002
2021-07-06,10.297,10.17754,10.029,10.674,9.97,9.293,8.652,10.663130000000006,9.81214,8.617090000000005,7.85763,6.878029999999999,9.884879999999999,9.436539999999999,8.272650000000006,7.502549999999996,6.839919999999998
2021-07-07,10.906,10.677839999999998,10.775,11.049,10.432,9.555,8.962,11.028180000000004,10.126369999999998,8.692870000000006,7.9572899999999995,6.8878699999999995,9.92063,9.458950000000002,8.276620000000007,7.4820599999999935,6.81812
2021-07-08,11.826,11.29325,10.846,11.078,10.143,9.396,8.858,11.051410000000006,10.273189999999994,9.075750000000001,8.287760000000002,7.229830000000001,9.98193,9.469289999999999,8.277780000000009,7.473659999999998,6.8373300000000015
2021-07-09,12.042,11.639550000000003,11.396,11.628,11.188,10.743,10.204,11.406880000000003,10.94217,9.847600000000002,8.36801,7.056340000000002,11.448550000000001,10.864180000000003,9.539010000000001,8.308279999999991,7.682630000000002
2021-07-10,12.887,12.332489999999998,12.571,12.879,12.249,10.891,10.158,12.364009999999993,11.41517999999999,9.861379999999995,8.285710000000009,6.966390000000002,12.26657,11.588299999999998,9.63129,8.24117999999999,7.6032100000000025
2021-07-11,13.336,12.231920000000008,10.209,12.751,11.814,10.986,10.348,12.127419999999988,11.281509999999994,9.28983,8.200940000000008,6.965120000000005,12.196270000000002,11.530690000000002,9.659019999999998,8.34790999999999,7.6485300000000045
2021-07-12,13.551,12.285390000000008,9.971,12.859,11.687,10.807,10.188,12.12721999999999,11.306309999999996,9.22708,8.181760000000008,6.948520000000006,12.239200000000006,11.52611,9.619220000000002,8.348279999999994,7.618900000000005
2021-07-13,12.86,11.803130000000001,9.525,12.53,11.769,10.791,10.071,12.117069999999991,11.251849999999997,9.225120000000002,8.136150000000004,6.921030000000005,12.183090000000007,11.484570000000001,9.566819999999998,8.31495999999999,7.522840000000002
2021-07-14,13.649,12.500200000000001,10.135,13.435,12.93,11.875,11.1,12.842480000000007,12.098259999999998,10.348089999999996,8.309170000000005,6.993590000000001,12.628640000000004,11.950239999999994,10.477820000000003,8.969420000000001,7.832180000000001
2021-07-15,13.701,12.645620000000006,10.63,14.036,13.102,11.911,11.1,12.838710000000006,12.07771,10.378259999999994,8.350900000000005,7.029750000000003,12.710600000000005,11.945209999999992,10.538810000000002,8.964480000000002,7.822649999999999
2021-07-16,13.639,12.390740000000008,9.824,13.802,12.753,11.16,10.278,12.717570000000007,11.7838,9.944109999999991,8.295600000000011,6.978460000000004,12.501440000000008,11.605809999999993,9.626279999999998,8.268719999999991,7.614710000000003
2021-07-17,14.768,11.669999999999998,9.095,13.15,11.714,10.109,9.258,11.887399999999992,10.142889999999996,8.252110000000004,7.180749999999996,5.875020000000001,11.695850000000005,10.719830000000007,9.03333,7.990329999999991,7.18707
2021-07-18,14.315,11.830859999999996,8.862,12.305,10.883,9.477,8.717,11.33835,10.383840000000005,8.870380000000006,7.917860000000001,6.81428,11.114289999999999,10.07696,8.643360000000005,7.550780000000002,6.714220000000001
2021-07-19,14.094,11.82797,9.209,12.266,10.903,9.573,8.83,11.375690000000002,10.399870000000004,8.855180000000008,7.921530000000001,6.8155399999999995,11.11553,10.090259999999999,8.661940000000005,7.546550000000002,6.712620000000003
2021-07-20,14.189,12.693140000000003,9.732,12.144,10.832,9.353,8.67,11.197980000000003,10.358580000000003,8.875400000000004,7.96424,6.827830000000003,11.020430000000001,10.004749999999994,8.636660000000004,7.550900000000001,6.698260000000002
2021-07-21,13.604,11.887329999999999,9.295,11.432,10.461,9.285,8.667,11.015480000000002,10.193439999999994,8.863280000000007,7.942600000000001,6.819410000000001,10.198420000000004,9.539929999999996,8.338030000000005,7.498459999999995,6.962030000000003
2021-07-22,12.56,11.874299999999998,9.679,11.656,10.66,9.718,9.083,10.99973,10.17953,8.764090000000005,7.979190000000001,6.795580000000002,10.232239999999997,9.598679999999998,8.401250000000005,7.510559999999994,6.825030000000002
2021-07-23,11.833,11.113640000000006,9.792,12.39,11.165,10.146,9.508,11.86144,10.688829999999994,8.720100000000006,7.541449999999994,6.205339999999994,11.638400000000006,10.69234,8.993490000000001,7.91803999999999,7.038710000000001
2021-07-24,12.897,12.219539999999995,10.225,11.999,11.063,10.106,9.336,11.411970000000007,10.593059999999998,9.096040000000004,8.223830000000007,7.019840000000004,10.969809999999997,10.300440000000002,8.971290000000003,7.962649999999989,7.164090000000001
2021-07-25,12.853,12.229669999999997,10.627,11.78,10.725,9.803,9.212,10.97351,10.23379,8.904580000000005,8.027600000000003,6.810230000000003,10.680900000000001,9.909949999999998,8.562560000000003,7.518359999999996,6.7487900000000005
2021-07-26,13.002,12.33768,10.483,11.78,10.935,9.935,9.338,10.989780000000005,10.306870000000002,8.895580000000006,8.004630000000002,6.799370000000005,10.69999,10.012439999999994,8.619390000000003,7.545179999999999,6.764730000000002
2021-07-27,13.687,12.616410000000005,10.217,11.841,10.822,9.982,9.291,10.929800000000006,10.218620000000005,8.902860000000006,8.020350000000002,6.804990000000004,10.728499999999999,10.027779999999993,8.638230000000005,7.54769,6.746890000000002
2021-07-28,13.573,11.90981,9.271,11.62,10.668,9.708,9.026,10.964279999999999,10.16888,8.829800000000008,7.93009,6.803349999999999,10.197670000000002,9.553919999999998,8.397680000000006,7.506349999999995,6.848750000000001
2021-07-29,11.51,10.527660000000003,9.175,11.861,10.529,9.405,8.717,11.178410000000008,10.205370000000002,8.75696000000001,7.836859999999999,6.786679999999999,10.41166,9.475410000000004,8.202700000000007,7.474669999999994,6.888670000000003
2021-07-30,13.6,11.61201,8.971,12.077,11.119,9.92,9.146,11.149340000000002,10.090759999999996,8.390150000000006,7.514040000000002,6.154119999999999,10.954259999999998,10.060089999999997,8.647570000000005,7.526430000000005,6.704530000000003
2021-07-31,12.683,10.90073,8.338,12.207,11.011,8.294,7.529,11.290059999999999,10.154479999999996,8.707080000000005,7.6602199999999945,6.360150000000001,10.415709999999997,9.728140000000003,8.299750000000007,7.416209999999996,6.774759999999999
2021-08-01,11.68,10.445530000000005,8.35,11.228,9.303,7.667,6.942,11.059730000000004,9.746949999999993,8.274309999999996,7.52039,6.385139999999999,10.202699999999998,9.0616,7.584470000000007,6.80219,6.194060000000002
2021-08-02,13.424,11.34419,7.896,10.379,8.934,7.573,6.842,10.6373,9.514799999999994,8.323790000000004,7.495849999999998,6.451179999999996,10.01701,9.039720000000006,7.575120000000005,6.817240000000002,6.2888800000000025
2021-08-03,10.65,9.83295,8.237,11.355,9.452,7.893,7.267,10.655770000000008,9.468739999999995,8.323430000000002,7.643379999999999,6.58569,10.136140000000001,9.181940000000003,7.872959999999997,7.132239999999999,6.51919
2021-08-04,12.147,10.881720000000003,8.852,10.958,9.547,8.192,7.408,10.963490000000004,9.744189999999994,8.296320000000005,7.568259999999998,6.296350000000002,10.087800000000001,9.170090000000004,7.913570000000001,7.192689999999999,6.514099999999997
2021-08-05,12.193,10.83141,8.962,10.88,9.808,8.49,7.522,11.248320000000005,10.041039999999994,8.386090000000006,7.584839999999998,6.2932,10.074069999999999,9.23507,7.954960000000003,7.265500000000002,6.622129999999996
2021-08-06,12.874,11.321459999999993,9.362,12.251,10.773,8.502,7.559,11.376619999999997,10.302449999999997,8.856030000000006,7.8604999999999965,6.968749999999997,11.07078,10.05154,8.475990000000008,7.460250000000001,6.729979999999999
2021-08-07,12.655,10.748080000000007,8.158,11.413,9.554,7.857,7.179,11.041800000000002,9.649809999999992,8.24555,7.50894,6.3521399999999995,10.301779999999999,9.051919999999997,7.37183,6.440300000000004,5.883749999999996
2021-08-08,12.075,10.71629,8.321,11.508,9.933,8.398,7.622,10.755560000000001,9.450189999999997,8.258710000000002,7.50752,6.202860000000004,10.258260000000002,9.18216,7.939920000000001,7.15212,6.510800000000001
2021-08-09,11.856,10.343110000000003,8.321,12.323,10.76,8.789,7.952,11.39507,10.183119999999997,8.73809000000001,7.599529999999999,6.295329999999995,10.431339999999995,9.645640000000002,8.291220000000008,7.441549999999995,6.808550000000001
2021-08-10,11.759,10.825610000000005,9.358,13.564,12.964,11.593,10.818,12.474360000000004,11.531229999999999,8.823950000000004,7.184299999999996,5.866270000000002,12.435220000000005,11.751579999999995,9.775889999999997,8.542289999999994,7.512890000000002
2021-08-11,12.518,11.849310000000003,10.029,13.927,12.988,11.024,10.044,12.51266,11.557809999999995,9.809489999999993,8.278160000000009,6.969380000000004,12.477270000000003,11.60034999999999,9.615429999999998,8.26256999999999,7.6090700000000036
2021-08-12,13.283,12.128870000000001,9.858,12.499,11.159,9.953,9.114,11.62801,10.487890000000002,8.717500000000008,7.578599999999997,6.275079999999994,11.064199999999996,10.156570000000002,8.681140000000006,7.550470000000002,6.683820000000001
2021-08-13,13.17261000000001,12.398599999999997,10.13104999999999,12.412,11.219,9.536,8.219,12.2164,11.455979999999997,10.541,10.1,9.9,13.077,11.872389999999998,10.384,9.685,9.133
2021-08-14,12.911,10.578,9.154,11.149,10.064,9.033,8.067,11.744350000000004,11.0402,10.011,9.097,8.48,12.127,11.148649999999991,9.782,9.187,8.792
2021-08-15,12.857,10.454,8.904,11.157,9.827,8.841,7.896,11.82077,10.909119999999998,9.634,8.494,7.88,12.319,11.109509999999995,9.881,9.088,8.492
2021-08-16,10.364,9.293,8.562,11.197,9.83,8.708,7.663,11.257599999999998,10.543990000000003,9.257,8.233,7.814,11.802,10.694509999999998,9.662,9.102,8.696
2021-08-17,10.797,9.794,9.092,11.29,10.208,8.907,7.723,11.593079999999997,10.752110000000002,9.036,8.099,7.817,12.282,11.15095999999999,10.472,9.049,8.248
2021-08-18,12.4,10.732,9.261,10.929,9.624,8.226,7.032,11.378230000000004,10.539869999999999,9.004,8.447,8.233,11.594,10.315070000000008,9.112,8.339,7.633
2021-08-19,12.506,10.685,9.317,10.815,9.628,8.365,7.283,11.258070000000002,10.375389999999998,9.167,8.59,8.279,10.958,9.995660000000004,8.52,7.671,7.004
2021-08-20,11.576,9.985,8.817,10.436,9.424,8.322,7.325,10.730770000000009,9.961229999999997,9.012,8.477,8.175,10.323,9.361020000000002,8.129,7.379,6.871
2021-08-21,10.847,9.417,8.479,9.81,9.172,8.433,7.458,9.586140000000006,9.303719999999997,9.024,8.438,8.0,10.1,9.405649999999998,8.224,7.586,7.096
2021-08-22,10.848,9.45,8.804,10.392,9.677,8.758,7.729,10.669580000000002,10.120480000000002,9.584,8.799,8.278,11.354,10.380030000000001,9.52,8.653,8.217
2021-08-23,12.131,10.687,9.325,11.676,11.047,10.013,8.986,11.87297,11.31712,11.01,9.976,9.187,13.28,11.927389999999995,11.023,9.323,8.25
2021-08-24,12.68,12.084,10.108,11.991,10.978,9.613,8.608,11.991030000000007,11.404059999999992,11.11,10.261,9.506,13.137,11.792499999999993,10.539,9.212,8.604
2021-08-25,13.303,12.544,9.925,10.954,10.256,9.558,8.612,11.72949,11.227319999999999,10.813,9.894,9.338,12.061,11.22512999999999,10.261,9.506,9.026
2021-08-26,13.864,12.125,9.754,10.779,10.045,9.309,8.383,11.247750000000005,10.900780000000005,10.502,9.936,9.438,11.34,10.409530000000002,9.471,8.48,7.967
2021-08-27,14.108,11.787,9.754,11.217,9.85,8.905,7.925,11.327680000000004,10.843890000000004,10.598,9.803,9.164,11.419,10.34193,9.401,8.757,8.145
2021-08-28,11.957,10.372,9.1,11.608,10.386,8.972,7.862,11.470680000000002,10.79337,10.33,9.449,9.024,11.481,10.372099999999996,9.233,8.468,7.629
2021-08-29,13.832,13.008,10.308,12.873,11.545,9.837,8.691,12.396129999999998,11.539609999999993,11.181,10.518,9.791,12.618,11.74333,10.404,8.761,7.792
2021-08-30,14.875,14.102,11.146,13.264,12.38,10.723,9.445,12.968110000000003,12.372430000000003,11.506,10.818,10.383,13.256,12.474919999999988,11.192,9.619,8.574
2021-08-31,15.023,13.946,10.554,13.098,11.607,9.864,8.727,12.371699999999997,11.3873,11.485,10.722,10.026,12.699,11.451660000000002,9.29,8.304,7.926
2021-09-01,14.749,12.997,10.342,11.93,10.367,9.396,8.446,11.765170000000005,11.230389999999995,11.487,10.492,9.713,12.27,11.109329999999993,9.575,8.461,7.765
2021-09-02,13.946,12.632,10.508,12.327,11.415,10.424,9.271,12.763980000000002,12.341969999999993,12.113,11.28,10.674,14.69,13.120369999999998,10.904,9.449,8.952
2021-09-03,13.33,11.289,9.592,13.56,11.43,8.289,8.171,11.605380000000002,10.593099999999998,11.252,9.77,9.361,10.205,8.970749999999995,6.852,6.258,6.658
2021-09-04,12.082,9.829,8.217,12.268,9.589,8.353,7.325,11.555830000000014,10.237030000000003,8.997,7.877,7.268,10.578,9.197160000000007,7.911,7.102,6.792
2021-09-05,9.778,8.331,7.575,10.644,9.257,8.146,7.067,9.981420000000007,9.304009999999998,8.407,7.443,7.062,10.345,9.223440000000004,8.022,7.434,6.988
2021-09-06,11.284,10.194,8.983,10.606,9.818,8.764,7.591,11.263170000000002,10.58149,8.841,7.844,7.467,10.878,10.238050000000001,9.163,8.232,7.746
2021-09-07,11.775,10.419,8.958,10.051,9.0,7.911,6.682,10.69803,9.969759999999997,8.836,8.186,7.778,10.361,9.086620000000005,7.541,6.808,6.55
2021-09-08,10.626,9.47,8.35,9.034,8.29,7.629,6.65,9.353409999999995,9.060970000000001,8.817,7.987,7.483,9.12,8.537109999999991,7.388,6.97,6.629
2021-09-09,10.542,9.401,8.483,9.524,8.816,8.125,7.196,9.431880000000001,9.26453,9.116,8.246,7.49,9.888,9.727309999999996,8.81,8.111,7.271
2021-09-10,11.163,9.651,8.65,10.145,9.505,8.468,7.442,10.120260000000005,9.73843,9.018,7.915,7.27,10.334,9.90805,8.89,7.901,7.238
2021-09-11,10.79,9.539,8.479,10.449,9.681,8.153,7.175,10.619730000000004,9.742919999999998,8.669,7.342,6.992,10.027,9.174160000000006,7.958,7.058,6.7
2021-09-12,10.62,9.663,8.517,9.484,8.674,7.643,6.465,9.476029999999993,8.91488,7.882,7.306,7.112,9.659,9.014330000000005,7.761,6.95,6.458
2021-09-13,11.123,9.516,7.971,9.416,8.341,7.023,6.067,9.546439999999997,8.902199999999999,7.867,7.248,6.971,8.73,8.137009999999993,6.819,6.356,6.121
2021-09-14,9.521,8.15,7.254,8.317,7.628,7.128,6.229,9.267349999999995,8.769469999999998,8.016,7.346,6.945,8.296,7.731879999999995,7.036,6.705,6.479
2021-09-15,9.074,8.185,7.408,8.741,7.798,7.107,6.154,9.003129999999993,8.568439999999995,8.168,7.435,6.765,9.101,8.648659999999998,8.058,7.543,7.226
2021-09-16,10.276,9.61,8.246,9.819,8.797,7.64,6.671,9.430149999999996,8.855489999999998,7.988,7.352,7.036,9.477,8.742799999999995,7.696,6.972,6.738
2021-09-17,10.466,9.575,7.812,9.523,8.688,7.894,6.958,9.395009999999994,9.03225,8.674,8.096,7.762,8.895,8.442209999999996,7.467,6.999,6.754
2021-09-18,12.946,11.625,9.254,10.057,9.452,8.509,7.521,10.820390000000002,10.442960000000001,10.229,9.606,8.927,10.174,9.82278,8.827,8.179,7.771
2021-09-19,13.926,12.977,9.483,11.991,11.309,9.586,8.455,11.727680000000003,11.38184,12.518,11.603,10.376,11.218,10.653269999999997,9.944,8.818,7.938
2021-09-20,14.212,13.734,12.105,14.236,13.853,12.863,11.65,14.248020000000004,13.958120000000001,14.417,14.013,13.567,13.206,13.30008000000001,12.311,11.388,10.217
2021-09-21,15.827,15.584,15.029,15.463,15.184,14.531,13.575,15.344159999999999,14.937199999999997,14.732,14.234,13.704,14.843,14.471400000000001,13.937,12.854,11.085
2021-09-22,16.265,16.075,15.446,15.565,15.311,14.894,14.025,15.564400000000008,15.247430000000014,14.39,13.994,13.742,15.36,15.106999999999996,14.624,13.514,12.15
2021-09-23,16.608,16.135,14.804,15.718,15.538,15.281,14.467,15.876200000000008,15.625810000000008,15.081,14.785,14.429,15.716,15.464590000000001,15.164,14.82,14.109
2021-09-24,16.843,16.049,14.804,16.206,15.935,15.664,14.854,16.03751,15.911380000000001,15.758,15.36,14.855,16.165,16.041130000000006,15.682,15.173,14.3
2021-09-25,17.091,16.784,16.071,16.62,16.445,16.12,15.288,16.646080000000005,16.47757,16.231,15.63,15.188,16.902,16.63639999999999,16.613,15.756,14.489
2021-09-26,17.629,17.521,17.279,17.147,17.057,16.83,16.004,17.51725,17.31455999999998,16.911,16.665,16.325,17.287,17.246690000000022,17.097,16.85,15.868
2021-09-27,17.694,17.566,15.905,17.219,17.03,16.416,15.471,17.400070000000003,17.267429999999976,17.14,16.562,15.645,17.21,16.819219999999994,15.572,14.014,13.305
2021-09-28,17.888,17.599,15.237,16.719,16.089,14.914,13.967,16.438470000000002,15.937350000000007,15.846,14.568,13.675,16.354,15.886070000000007,14.472,12.838,11.418
2021-09-29,17.574,15.766,13.371,16.212,15.02,13.93,12.95,15.584419999999998,15.271150000000013,15.512,14.199,13.276,16.024,15.39332,14.364,13.175,11.721
2021-09-30,16.329,15.154,13.309,16.407,15.633,14.658,13.633,15.967450000000003,15.566260000000002,16.033,14.422,13.179,16.476,15.90134,15.49,14.577,13.35
2021-10-01,16.235,15.643,14.275,16.454,16.016,14.978,14.004,15.930640000000006,15.542160000000006,15.05,14.296,13.842,16.548,15.995349999999998,15.224,13.536,11.791
2021-10-02,15.944,15.513,14.1,16.069,15.496,14.079,12.967,15.837920000000008,15.33282000000001,14.549,13.967,13.558,16.435,15.848889999999997,14.372,12.675,11.652
2021-10-03,15.881,15.31,12.832,15.862,15.012,13.553,12.429,15.449350000000006,15.144010000000014,14.693,13.772,13.179,15.725,15.06903999999999,13.978,12.221,11.229
2021-10-04,15.489,14.682,12.852,15.594,15.201,13.975,12.979,15.458659999999991,15.193010000000013,14.946,14.187,13.288,16.455,15.876359999999993,15.167,13.906,12.242
2021-10-05,15.209,14.891,13.879,15.468,15.168,14.419,13.462,15.289809999999989,15.00366000000001,14.934,14.507,14.121,16.447,15.916449999999992,15.433,14.303,12.822
2021-10-06,15.552,15.357,15.083,15.636,15.425,15.032,14.212,15.778460000000011,15.48130000000001,15.19,14.707,14.312,15.989,15.583440000000005,15.041,14.176,12.996
2021-10-07,15.941,15.666,15.142,15.681,15.523,15.224,14.417,15.850720000000008,15.577630000000008,15.062,14.705,14.358,15.507,15.257290000000006,14.502,13.665,12.279
2021-10-08,16.072,15.912,15.345,15.903,15.766,15.424,14.546,15.920900000000007,15.699320000000007,15.161,14.928,14.654,16.071,15.706450000000007,15.253,14.457,13.026
2021-10-09,15.827,15.694,15.367,16.342,16.29,16.228,15.446,16.38638000000001,16.12868,15.653,15.644,15.567,16.547,16.292120000000004,16.313,16.033,15.086
2021-10-10,16.376,16.208,15.854,16.488,16.422,16.358,15.588,16.467820000000014,16.21652999999999,15.629,15.696,15.658,16.666,16.38461,16.434,16.291,16.033
2021-10-11,16.534,16.396,15.913,16.551,16.515,16.474,15.704,16.505330000000008,16.256769999999996,15.753,15.73,15.65,16.694,16.45946,16.487,16.33,16.037
2021-10-12,16.651,16.533,16.396,16.467,16.46,16.447,15.675,16.46102000000001,16.247959999999992,15.993,15.967,15.85,16.711,16.432830000000003,16.55,16.431,16.165
2021-10-13,16.911,16.764,16.625,16.515,16.436,16.296,15.504,16.582840000000008,16.483549999999997,16.379,16.375,16.262,16.813,16.643629999999998,16.573,16.375,15.671
2021-10-14,17.063,16.95,16.858,16.553,16.439,16.337,15.562,16.649150000000013,16.524649999999994,16.429,16.439,16.338,16.721,16.525279999999995,16.334,15.962,15.583
2021-10-15,17.049,16.972,16.983,16.709,16.612,16.481,15.683,16.677560000000014,16.57810999999999,16.604,16.591,16.508,16.834,16.719969999999996,16.578,16.445,16.188
2021-10-16,16.928,16.854,16.992,16.761,16.739,16.697,15.925,16.66449,16.59285999999999,16.599,16.638,16.588,16.955,16.807849999999995,16.83,16.727,16.404
2021-10-17,16.827,16.747,16.979,16.661,16.648,16.633,15.871,16.576690000000003,16.525729999999996,16.473,16.526,16.488,16.795,16.7568,16.712,16.656,16.558
2021-10-18,16.713,16.62,16.025,16.511,16.492,16.438,15.662,16.488530000000004,16.298679999999997,16.389,16.349,16.021,16.488,16.337949999999996,15.945,15.357,14.67
2021-10-19,16.35,16.217,14.667,16.074,16.086,16.034,15.267,16.23419,16.085670000000004,16.131,15.787,15.096,15.92,15.598780000000009,15.322,14.698,13.9
2021-10-20,15.713,15.54,14.662,15.644,15.64,15.588,14.825,15.893490000000009,15.698980000000015,15.692,15.008,14.517,15.529,15.448590000000001,15.154,14.647,13.886
2021-10-21,15.281,15.113,14.858,15.398,15.391,15.331,14.542,15.604809999999997,15.501990000000012,15.491,14.978,14.621,15.468,15.379360000000004,15.082,14.629,13.726
2021-10-22,15.468,15.334,15.263,15.382,15.297,14.989,14.162,15.505590000000009,15.331860000000013,15.0,14.798,14.542,15.527,15.305060000000005,15.006,14.235,12.978
2021-10-23,15.623,15.5,14.683,15.284,14.925,14.03,13.029,15.32509,14.87811,14.66,14.516,14.1,15.223,14.842629999999994,14.13,13.19,12.079
2021-10-24,15.219,14.96,13.562,14.581,14.345,13.579,12.677,14.781989999999993,14.473480000000004,14.107,13.157,12.525,14.213,14.183169999999993,12.792,11.995,11.217
2021-10-25,13.679,12.513,10.929,13.365,13.002,11.949,10.904,12.96041,12.76001999999999,12.597,11.449,10.878,12.387,12.362219999999988,11.261,10.182,9.418
2021-10-26,13.601,13.187,11.535,13.452,13.279,12.621,11.557,13.631100000000014,13.321049999999996,12.981,12.738,12.27,13.753,13.514380000000008,13.145,12.209,11.308
2021-10-27,13.645,13.582,13.737,13.934,13.941,13.94,13.179,14.061420000000014,13.841020000000004,13.535,13.607,13.579,13.96,14.075870000000002,13.912,13.93,13.95
2021-10-28,13.052,13.019,13.408,13.551,13.566,13.566,12.796,13.683400000000013,13.48888,13.292,13.371,13.375,13.562,13.236670000000009,13.52,13.538,13.579
2021-10-29,13.033,13.048,13.267,13.611,13.625,13.571,12.792,13.656260000000016,13.45253,13.064,13.189,13.175,13.422,13.234700000000009,13.422,13.402,13.408
2021-10-30,13.102,13.02,13.121,13.387,13.414,13.44,12.675,13.17889,13.079600000000005,13.11,13.548,13.571,13.417,13.204240000000011,13.305,13.298,13.233
2021-10-31,13.275,13.195,13.375,13.358,13.368,13.362,12.596,13.201900000000007,13.107650000000005,13.141,13.341,13.438,13.352,13.246870000000012,13.304,13.316,13.312
2021-11-01,13.326,13.22,13.246,13.462,13.486,13.565,12.804,13.648360000000014,13.519039999999997,13.536,13.715,13.696,13.445,13.276490000000008,13.454,13.545,13.642
2021-11-02,13.352,13.312,13.379,13.588,13.672,13.705,12.938,13.845090000000019,13.682240000000002,13.604,13.692,13.654,13.583,13.310560000000004,13.641,13.714,13.8
2021-11-03,13.295,13.348,13.525,13.493,13.605,13.625,12.85,13.808890000000018,13.666170000000001,13.575,13.674,13.638,13.577,13.299170000000004,13.602,13.685,13.775
2021-11-04,13.339,13.44,13.708,13.431,13.458,13.42,12.658,13.32067,13.166770000000001,13.622,13.653,13.546,13.364,13.261980000000008,13.434,13.524,13.6
2021-11-05,13.182,13.382,13.712,12.835,12.945,12.967,12.208,13.003050000000007,12.964770000000001,13.383,13.494,13.321,13.119,13.142649999999998,13.208,13.261,13.321
2021-11-06,12.912,12.941,13.35,12.222,12.296,12.372,11.612,12.541200000000002,12.429759999999996,12.811,13.097,12.962,12.818,12.61629,12.875,13.0,13.112
2021-11-07,12.773,12.831,13.221,12.326,12.427,12.492,11.717,12.590619999999996,12.490089999999995,12.903,12.903,12.75,12.705,12.64971,12.803,12.92,13.038
2021-11-08,12.61,12.819,13.108,12.289,12.375,12.401,11.625,12.531300000000002,12.428229999999996,12.767,12.826,12.717,12.742,12.595909999999995,12.753,12.806,12.871
2021-11-09,12.644,12.784,12.958,12.224,12.309,12.328,11.546,12.517169999999998,12.404459999999995,12.656,12.796,12.737,12.708,12.552469999999994,12.747,12.816,12.888
2021-11-10,12.601,12.683,12.967,12.253,12.31,12.341,11.567,12.51237,12.417579999999994,12.574,12.713,12.679,12.686,12.535579999999996,12.742,12.805,12.896
2021-11-11,12.315,12.332,12.804,12.048,12.193,12.395,11.646,12.254690000000007,12.321809999999994,12.388,12.603,12.604,12.523,12.410909999999992,12.596,12.708,12.829
2021-11-12,12.06,12.05,12.562,12.064,12.186,12.257,11.504,12.129409999999998,12.224930000000004,12.254,12.509,12.529,12.253,12.257749999999982,12.232,12.345,12.513
2021-11-13,12.185,12.127,12.346,11.985,12.109,12.186,11.425,12.078729999999998,12.156650000000004,12.164,12.266,12.242,12.192,12.236909999999984,12.181,12.222,12.312
2021-11-14,12.161,12.102,12.329,12.027,12.108,12.202,11.446,12.101209999999996,12.170010000000005,12.24,12.32,12.267,12.206,12.241239999999983,12.19,12.15,12.288
2021-11-15,11.898,11.875,12.196,11.897,12.036,12.068,11.292,11.931460000000014,11.985620000000015,12.093,12.13,12.0,11.953,11.953750000000003,11.923,11.907,11.9
