date,BlueIsland_2m,BlueIsland_5m,BlueIsland_10m,Ingomar_2m,Ingomar_5m,Ingomar_10m,Ingomar_15m,McNuttsIsland_2m,McNuttsIsland_5m,McNuttsIsland_10m,McNuttsIsland_15m,McNuttsIsland_20m,TaylorsRock_2m,TaylorsRock_5m,TaylorsRock_10m,TaylorsRock_15m,TaylorsRock_20m
2021-10-18,16.713,16.62,16.025,16.511,16.492,16.438,15.662,,,16.389,16.349,16.021,16.488,,15.945,15.357,14.67
2021-10-19,16.35,16.217,14.667,16.074,16.086,16.034,15.267,,,16.131,15.787,15.096,15.92,,15.322,14.698,13.9
2021-10-20,15.713,15.54,14.662,15.644,15.64,15.588,14.825,,,15.692,15.008,14.517,15.529,,15.154,14.647,13.886
2021-10-21,15.281,15.113,14.858,15.398,15.391,15.331,14.542,,,15.491,14.978,14.621,15.468,,15.082,14.629,13.726
2021-10-22,15.468,15.334,15.263,15.382,15.297,14.989,14.162,,,15.0,14.798,14.542,15.527,,15.006,14.235,12.978
2021-10-23,15.623,15.5,14.683,15.284,14.925,14.03,13.029,,,14.66,14.516,14.1,15.223,,14.13,13.19,12.079
2021-10-24,15.219,14.96,13.562,14.581,14.345,13.579,12.677,,,14.107,13.157,12.525,14.213,,12.792,11.995,11.217
2021-10-25,13.679,12.513,10.929,13.365,13.002,11.949,10.904,,,12.597,11.449,10.878,12.387,,11.261,10.182,9.418
2021-10-26,13.601,13.187,11.535,13.452,13.279,12.621,11.557,,,12.981,12.738,12.27,13.753,,13.145,12.209,11.308
2021-10-27,13.645,13.582,13.737,13.934,13.941,13.94,13.179,,,13.535,13.607,13.579,13.96,,13.912,13.93,13.95
2021-10-28,13.052,13.019,13.408,13.551,13.566,13.566,12.796,,,13.292,13.371,13.375,13.562,,13.52,13.538,13.579
2021-10-29,13.033,13.048,13.267,13.611,13.625,13.571,12.792,,,13.064,13.189,13.175,13.422,,13.422,13.402,13.408
2021-10-30,13.102,13.02,13.121,13.387,13.414,13.44,12.675,,,13.11,13.548,13.571,13.417,,13.305,13.298,13.233
2021-10-31,13.275,13.195,13.375,13.358,13.368,13.362,12.596,,,13.141,13.341,13.438,13.352,,13.304,13.316,13.312
2021-11-01,13.326,13.22,13.246,13.462,13.486,13.565,12.804,,,13.536,13.715,13.696,13.445,,13.454,13.545,13.642
2021-11-02,13.352,13.312,13.379,13.588,13.672,13.705,12.938,,,13.604,13.692,13.654,13.583,,13.641,13.714,13.8
2021-11-03,13.295,13.348,13.525,13.493,13.605,13.625,12.85,,,13.575,13.674,13.638,13.577,,13.602,13.685,13.775
2021-11-04,13.339,13.44,13.708,13.431,13.458,13.42,12.658,,,13.622,13.653,13.546,13.364,,13.434,13.524,13.6
2021-11-05,13.182,13.382,13.712,12.835,12.945,12.967,12.208,,,13.383,13.494,13.321,13.119,,13.208,13.261,13.321
2021-11-06,12.912,12.941,13.35,12.222,12.296,12.372,11.612,,,12.811,13.097,12.962,12.818,,12.875,13.0,13.112
2021-11-07,12.773,12.831,13.221,12.326,12.427,12.492,11.717,,,12.903,12.903,12.75,12.705,,12.803,12.92,13.038
2021-11-08,12.61,12.819,13.108,12.289,12.375,12.401,11.625,,,12.767,12.826,12.717,12.742,,12.753,12.806,12.871
2021-11-09,12.644,12.784,12.958,12.224,12.309,12.328,11.546,,,12.656,12.796,12.737,12.708,,12.747,12.816,12.888
2021-11-10,12.601,12.683,12.967,12.253,12.31,12.341,11.567,,,12.574,12.713,12.679,12.686,,12.742,12.805,12.896
2021-11-11,12.315,12.332,12.804,12.048,12.193,12.395,11.646,,,12.388,12.603,12.604,12.523,,12.596,12.708,12.829
2021-11-12,12.06,12.05,12.562,12.064,12.186,12.257,11.504,,,12.254,12.509,12.529,12.253,,12.232,12.345,12.513
2021-11-13,12.185,12.127,12.346,11.985,12.109,12.186,11.425,,,12.164,12.266,12.242,12.192,,12.181,12.222,12.312
2021-11-14,12.161,12.102,12.329,12.027,12.108,12.202,11.446,,,12.24,12.32,12.267,12.206,,12.19,12.15,12.288
2021-11-15,11.898,11.875,12.196,11.897,12.036,12.068,11.292,,,12.093,12.13,12.0,11.953,,11.923,11.907,11.9
2021-11-16,11.694,11.963,12.283,11.351,11.65,11.798,11.05,,,11.871,12.023,11.946,11.545,,11.398,11.335,11.396
2021-11-17,11.773,12.007,12.3,10.82,11.037,11.231,10.462,,,11.552,11.681,11.642,10.9,,10.844,10.782,10.783
2021-11-18,11.54,11.638,12.167,10.788,10.985,11.022,10.242,,,11.406,11.621,11.604,10.882,,10.783,10.771,10.825
2021-11-19,11.38,11.356,11.633,10.827,10.833,10.713,9.908,,,11.616,11.641,11.546,10.823,,10.602,10.375,10.321
2021-11-20,11.06,11.237,10.575,10.366,10.333,10.037,9.171,,,11.023,10.688,10.321,10.532,,10.151,9.896,9.796
2021-11-21,10.669,10.75,11.017,10.266,10.326,10.297,9.492,,,10.785,10.739,10.567,10.533,,10.36,10.241,10.167
2021-11-22,10.47,10.409,10.662,10.112,10.166,10.105,9.283,,,10.789,10.726,10.683,10.363,,10.263,10.256,10.308
2021-11-23,10.389,10.417,10.583,9.963,10.002,9.915,9.079,,,10.555,10.611,10.592,10.035,,9.774,9.576,9.508
2021-11-24,9.949,9.998,10.296,9.658,9.771,9.857,9.075,,,10.037,10.234,10.196,9.91,,9.851,9.871,9.817
2021-11-25,9.71,9.781,10.133,9.35,9.505,9.54,8.746,,,9.753,10.223,10.233,10.035,,9.705,9.531,9.458
2021-11-26,9.583,9.687,10.192,9.352,9.528,9.635,8.842,,,9.69,10.109,10.108,10.378,,10.014,9.357,9.142
2021-11-27,9.643,9.605,9.908,9.364,9.565,9.842,9.075,,,9.919,10.047,10.05,10.122,,10.006,9.855,9.729
2021-11-28,9.689,9.702,9.946,9.384,9.788,9.844,9.042,,,9.904,10.04,10.033,9.598,,9.675,9.673,9.725
2021-11-29,9.398,9.601,10.142,9.61,9.742,9.745,8.946,,,9.894,9.98,9.958,9.445,,9.451,9.498,9.617
2021-11-30,9.293,9.558,10.029,9.033,9.244,9.454,8.7,,,9.706,9.866,9.821,9.433,,9.467,9.556,9.671
2021-12-01,9.298,9.569,9.942,8.944,9.226,9.421,8.629,,,9.652,9.756,9.725,9.071,,9.266,9.328,9.417
2021-12-02,9.106,9.274,9.775,9.217,9.353,9.38,8.579,,,9.538,9.703,9.708,9.098,,9.082,9.207,9.367
2021-12-03,9.075,9.168,9.546,9.187,9.256,9.258,8.475,,,9.469,9.564,9.562,9.221,,9.127,9.168,9.271
2021-12-04,8.867,9.011,9.042,8.309,8.449,8.547,7.725,,,8.929,8.866,8.796,8.358,,8.355,8.303,8.375
2021-12-05,8.329,8.569,9.046,8.1,8.369,8.418,7.6,,,8.624,8.846,8.846,8.685,,8.383,8.314,8.354
2021-12-06,8.028,8.326,8.85,8.113,8.253,8.306,7.488,,,8.523,8.656,8.675,8.998,,8.783,8.683,8.55
2021-12-07,8.406,8.406,8.658,8.579,8.668,8.638,7.792,,,8.486,8.657,8.692,9.036,,8.826,8.735,8.704
2021-12-08,8.24,8.392,8.804,8.316,8.419,8.392,7.6,,,8.232,8.569,8.646,8.357,,8.375,8.435,8.558
2021-12-09,7.908,8.013,8.667,7.937,8.001,7.985,7.196,,,7.708,8.185,8.321,8.213,,8.149,8.176,8.421
2021-12-10,7.274,7.67,8.475,7.482,7.648,7.746,6.933,,,7.916,8.287,8.45,8.295,,7.949,7.662,7.692
2021-12-11,7.601,7.611,8.067,7.212,7.396,7.543,6.771,,,7.797,8.072,8.171,8.251,,8.135,8.061,7.775
2021-12-12,7.894,7.859,8.058,7.942,8.076,8.142,7.304,,,7.964,8.078,8.092,8.341,,8.349,8.417,8.513
2021-12-13,7.899,7.972,8.175,8.079,8.362,8.337,7.496,,,8.215,8.333,8.321,8.14,,8.268,8.343,8.462
2021-12-14,7.94,8.152,8.417,7.992,8.136,8.237,7.396,,,8.218,8.305,8.283,8.05,,8.105,8.173,8.271
2021-12-15,7.715,8.053,8.438,7.449,7.727,7.944,7.158,,,7.874,8.135,8.112,7.823,,7.802,7.885,8.112
2021-12-16,7.575,7.721,8.196,7.411,7.506,7.59,6.771,,,7.722,8.037,8.079,7.696,,7.68,7.638,7.663
2021-12-17,7.508,7.504,7.783,7.546,7.686,7.829,7.029,,,7.815,7.993,8.046,7.843,,7.834,7.838,7.808
2021-12-18,7.42,7.57,7.9,7.557,7.947,8.027,7.229,,,7.682,7.95,7.996,7.773,,7.88,8.031,8.183
2021-12-19,6.986,7.197,7.938,7.351,7.446,7.477,6.692,,,7.154,7.388,7.467,7.512,,7.534,7.613,7.788
2021-12-20,6.948,7.148,7.683,6.842,7.007,7.13,6.312,,,7.054,7.412,7.538,7.284,,7.293,7.28,7.292
2021-12-21,6.884,7.001,7.413,6.936,7.092,7.277,6.483,,,7.43,7.631,7.671,7.109,,7.049,7.025,7.058
2021-12-22,6.686,6.684,7.058,7.243,7.521,7.661,6.837,,,7.308,7.458,7.471,7.259,,7.246,7.302,7.383
2021-12-23,6.607,6.671,7.05,7.112,7.201,7.253,6.462,,,7.059,7.226,7.258,7.432,,7.416,7.477,7.596
2021-12-24,6.229,6.487,7.142,6.127,6.343,6.862,6.183,,,6.85,7.206,7.271,7.245,,7.218,7.271,7.388
2021-12-25,5.951,6.175,6.846,5.825,6.309,7.033,6.321,,,6.67,7.193,7.283,7.151,,7.175,7.241,7.375
2021-12-26,5.928,6.311,7.125,6.58,6.839,6.885,6.087,,,6.403,6.705,6.825,6.772,,6.873,6.985,7.179
2021-12-27,5.925,6.127,7.312,6.028,6.377,6.484,5.679,,,6.601,7.238,7.288,6.645,,6.761,6.909,7.112
2021-12-28,5.946,6.242,7.021,5.882,6.07,6.167,5.358,,,6.562,7.331,7.354,6.52,,6.544,6.45,6.446
2021-12-29,5.996,6.066,6.663,5.794,5.999,6.169,5.375,,,6.158,6.55,6.783,6.378,,6.382,6.363,6.3
2021-12-30,5.817,5.959,6.3,5.924,6.106,6.151,5.317,,,5.956,6.364,6.496,6.382,,6.379,6.464,6.592
2021-12-31,5.967,5.961,6.262,6.062,6.192,6.184,5.342,,,6.133,6.26,6.321,6.276,,6.291,6.292,6.333
2022-01-01,6.006,5.981,6.329,6.018,6.139,6.144,5.304,,,6.213,6.325,6.329,6.14,,6.184,6.265,6.417
2022-01-02,6.044,6.042,6.3,5.986,6.072,6.047,5.2,,,6.185,6.256,6.275,5.986,,5.964,5.993,6.071
2022-01-03,5.974,5.973,6.225,5.978,6.11,6.104,5.279,,,6.052,6.211,6.204,6.015,,6.063,6.164,6.333
2022-01-04,5.548,5.548,5.812,5.563,5.664,5.645,4.829,,,5.556,5.767,5.842,5.572,,5.58,5.656,5.862
2022-01-05,5.255,5.253,5.492,5.238,5.411,5.467,4.621,,,5.601,5.755,5.788,5.351,,5.328,5.378,5.529
2022-01-06,5.343,5.319,5.538,5.469,5.588,5.624,4.771,,,5.567,5.68,5.717,5.386,,5.329,5.359,5.462
2022-01-07,5.28,5.34,5.587,5.808,5.994,6.038,5.217,,,5.501,5.687,5.708,5.588,,5.638,5.754,5.958
2022-01-08,4.963,5.01,5.421,5.238,5.352,5.417,4.612,,,5.382,5.585,5.65,5.619,,5.648,5.718,5.879
2022-01-09,4.723,4.852,5.329,5.105,5.343,5.405,4.562,,,5.365,5.53,5.596,5.453,,5.501,5.577,5.75
2022-01-10,4.67,4.714,5.162,5.208,5.374,5.569,4.758,,,5.318,5.517,5.579,5.386,,5.424,5.516,5.683
2022-01-11,4.358,4.852,6.242,4.768,5.272,5.497,4.762,,,4.665,5.201,5.733,5.172,,5.287,5.403,5.629
2022-01-12,4.487,4.762,6.012,4.499,4.772,4.774,3.904,,,5.047,5.793,5.925,4.877,,4.99,5.074,5.262
2022-01-13,4.322,4.376,4.712,4.468,4.759,5.237,4.575,,,5.522,5.909,6.012,4.791,,4.847,4.99,5.238
2022-01-14,4.365,4.458,4.871,4.897,5.067,5.137,4.35,,,4.845,5.065,5.146,4.982,,5.008,5.174,5.492
2022-01-15,4.075,4.125,4.521,4.24,4.352,4.349,3.512,,,4.302,4.632,4.738,4.969,,4.946,5.001,5.175
2022-01-16,3.198,3.416,4.171,3.199,3.486,3.764,2.983,,,4.259,4.636,4.8,4.636,,4.661,4.726,4.904
2022-01-17,3.379,3.696,4.3,3.953,4.296,4.333,3.512,,,3.617,3.907,4.104,4.291,,4.333,4.396,4.562
2022-01-18,3.635,3.694,3.992,3.577,3.766,3.865,3.025,,,3.704,3.902,3.967,4.206,,4.228,4.295,4.496
2022-01-19,3.339,3.703,4.45,3.353,3.941,4.225,3.417,,,3.827,4.194,4.271,4.066,,4.186,4.262,4.454
2022-01-20,3.342,3.506,3.992,3.96,4.262,4.365,3.521,,,4.183,4.321,4.367,4.025,,4.155,4.246,4.433
2022-01-21,3.249,3.462,4.304,3.828,4.228,4.303,3.479,,,3.757,4.066,4.192,3.985,,4.079,4.176,4.362
2022-01-22,2.864,3.03,3.904,3.082,3.281,3.385,2.604,,,2.811,3.334,3.918,3.611,,3.646,3.655,3.871
2022-01-23,3.086,3.217,3.646,2.772,2.962,3.036,2.212,,,3.177,3.718,3.887,3.413,,3.29,3.275,3.408
2022-01-24,3.124,3.251,3.596,3.034,3.357,3.471,2.621,,,3.479,3.657,3.704,3.403,,3.59,3.723,3.958
2022-01-25,2.994,3.13,3.596,3.026,3.214,3.236,2.417,,,3.415,3.588,3.633,3.437,,3.425,3.544,3.883
2022-01-26,2.987,3.144,3.512,2.995,3.337,3.563,2.729,,,3.337,3.643,3.712,3.302,,3.462,3.598,3.817
2022-01-27,2.751,2.855,3.392,2.546,2.875,3.218,2.454,,,3.388,3.739,3.746,3.197,,3.318,3.447,3.708
2022-01-28,2.663,2.758,3.146,2.593,2.898,3.18,2.342,,,3.528,3.671,3.704,2.899,,2.928,3.02,3.25
2022-01-29,2.406,2.428,2.712,2.936,3.122,3.227,2.433,,,3.07,3.233,3.296,3.074,,3.091,3.213,3.458
2022-01-30,2.238,2.293,2.604,2.696,2.832,2.806,1.929,,,2.656,2.821,2.863,2.963,,2.968,3.046,3.233
2022-01-31,1.854,2.106,2.662,2.315,2.71,2.863,2.008,,,2.688,2.925,2.979,2.675,,2.846,2.982,3.225
2022-02-01,1.693,2.17,3.042,2.439,2.717,2.687,1.8,,,2.169,2.569,2.85,2.79,,2.822,2.922,3.137
2022-02-02,2.159,2.284,2.904,2.199,2.345,2.289,1.4,,,2.099,2.41,2.613,2.773,,2.79,2.872,3.079
2022-02-03,2.37,2.427,2.708,2.384,2.564,2.547,1.654,,,2.483,2.77,2.863,2.939,,2.969,3.046,3.246
2022-02-04,2.494,2.533,2.787,2.884,3.072,3.053,2.175,,,2.625,2.726,2.771,3.2,,3.235,3.298,3.458
2022-02-05,2.644,2.632,2.879,3.153,3.3,3.364,2.517,,,2.67,2.792,2.838,3.228,,3.363,3.458,3.679
2022-02-06,2.071,2.399,3.075,2.583,2.785,2.853,2.025,,,2.524,2.935,3.025,3.076,,3.107,3.267,3.546
2022-02-07,2.061,2.363,3.108,2.452,2.644,2.723,1.85,,,2.573,2.877,3.017,2.727,,2.754,2.85,3.162
2022-02-08,2.053,2.22,3.079,2.66,2.817,2.814,1.95,,,2.429,2.725,2.796,2.802,,2.767,2.827,3.033
2022-02-09,2.57,2.641,2.975,2.827,2.965,2.879,2.025,,,2.655,2.777,2.812,2.941,,2.94,3.007,3.192
2022-02-10,2.649,2.683,2.988,2.923,3.046,2.965,2.1,,,2.746,2.862,2.9,2.967,,3.026,3.131,3.304
2022-02-11,2.713,2.668,2.938,2.95,3.048,2.962,2.1,,,2.766,2.89,2.946,3.091,,3.047,3.107,3.3
2022-02-12,2.842,2.713,3.05,3.069,3.132,3.04,2.158,,,2.775,2.872,2.95,3.223,,3.114,3.157,3.317
2022-02-13,2.934,2.852,3.137,3.331,3.394,3.291,2.421,,,2.775,2.868,2.988,3.307,,3.289,3.341,3.517
2022-02-14,2.555,2.751,3.158,2.92,3.117,3.272,2.442,,,2.718,2.894,2.938,3.086,,3.157,3.298,3.575
2022-02-15,2.34,2.495,3.183,2.239,2.564,2.825,2.029,,,2.717,2.959,3.004,2.679,,2.775,2.977,3.296
2022-02-16,2.212,2.489,3.083,2.186,2.597,2.796,1.946,,,2.77,2.958,3.004,2.431,,2.543,2.663,2.912
2022-02-17,2.254,2.295,2.579,2.417,2.6,2.739,1.867,,,2.706,2.846,2.887,2.439,,2.42,2.502,2.729
2022-02-18,2.724,2.748,2.95,3.276,3.43,3.54,2.679,,,3.058,3.189,3.238,2.86,,2.925,3.047,3.338
2022-02-19,3.302,3.485,3.9,3.972,4.366,4.633,4.133,,,3.568,3.954,4.042,3.701,,4.404,4.767,4.725
2022-02-20,3.38,3.733,4.296,3.706,4.015,4.25,3.438,,,3.901,4.423,4.533,4.163,,4.572,4.816,5.0
2022-02-21,3.62,3.777,4.354,4.01,4.144,4.097,3.967,,,4.571,4.841,4.875,4.188,,4.361,4.424,4.708
2022-02-22,3.789,4.11,4.953,4.694,5.0,,4.752,,,4.252,4.528,4.507,4.804,,4.976,4.997,
2022-02-23,4.332,4.4,4.75,4.864,4.92,4.902,4.146,,,4.446,4.558,4.587,5.014,,5.019,5.015,
2022-02-24,4.323,4.526,4.738,4.838,,,4.825,,,4.615,4.825,4.883,4.95,,5.037,,
2022-02-25,3.918,4.261,,4.417,4.505,4.481,4.35,,,3.966,4.369,4.47,4.734,,4.617,4.741,
2022-02-26,3.758,3.906,4.78,3.456,3.662,3.754,2.946,,,3.538,3.811,3.917,4.115,,4.207,4.515,4.814
2022-02-27,3.574,3.636,4.404,3.571,3.818,3.85,2.983,,,3.867,4.069,4.121,4.053,,4.14,4.21,4.346
2022-02-28,3.343,3.471,3.967,3.458,3.695,3.793,2.946,,,3.637,3.84,3.917,4.063,,4.081,4.168,4.362
2022-03-01,3.081,3.388,4.1,3.331,3.591,3.746,2.921,,,3.55,3.751,3.792,3.939,,3.945,4.005,4.179
2022-03-02,3.405,3.434,3.758,3.385,3.554,3.569,2.721,,,3.549,3.676,3.729,3.725,,3.692,3.731,3.896
2022-03-03,3.257,3.344,3.679,3.594,3.775,3.769,2.917,,,3.495,3.685,3.738,3.785,,3.789,3.86,4.037
2022-03-04,2.909,2.996,3.517,3.162,3.359,3.371,2.525,,,3.223,3.533,3.671,3.662,,3.66,3.716,3.904
2022-03-05,3.015,3.247,3.688,3.097,3.308,3.367,2.517,,,3.495,3.704,3.733,3.613,,3.603,3.652,3.804
2022-03-06,3.106,3.25,3.554,3.328,3.531,3.526,2.675,,,3.554,3.642,3.692,3.54,,3.519,3.559,3.733
2022-03-07,3.305,3.289,3.471,3.707,3.855,3.898,3.038,,,3.548,3.616,3.625,3.53,,3.502,3.575,3.738
2022-03-08,3.609,3.582,3.671,4.068,4.163,4.071,3.213,,,3.622,3.686,3.675,3.87,,3.853,3.902,4.075
2022-03-09,3.582,3.668,4.108,4.055,4.286,4.445,3.608,,,3.624,3.848,3.962,3.868,,4.003,4.138,4.404
2022-03-10,3.504,3.687,4.246,4.081,4.278,4.308,3.496,,,3.618,3.829,3.962,4.068,,4.129,4.208,4.425
2022-03-11,3.686,3.747,4.146,4.051,4.187,4.142,3.304,,,3.775,4.059,4.162,4.154,,4.17,4.213,4.4
2022-03-12,4.041,3.887,4.096,4.193,4.262,4.163,3.3,,,3.707,3.874,3.938,4.242,,4.207,4.245,4.404
2022-03-13,4.061,4.059,4.229,4.422,4.546,4.488,3.617,,,4.051,4.183,4.208,4.262,,4.249,4.307,4.475
2022-03-14,4.024,4.251,4.688,4.518,4.783,4.887,4.058,,,4.317,4.472,4.5,4.132,,4.343,4.594,4.912
2022-03-15,4.048,4.248,4.725,4.586,4.769,4.771,3.938,,,4.377,4.504,4.533,4.418,,4.626,4.79,4.992
2022-03-16,4.176,4.31,4.754,4.636,4.743,4.66,3.804,,,4.38,4.488,4.525,4.687,,4.653,4.706,4.888
2022-03-17,4.221,4.268,4.575,4.57,4.644,4.53,3.696,,,4.323,4.459,4.5,4.582,,4.551,4.607,4.8
2022-03-18,4.308,4.327,4.6,4.701,4.696,4.504,3.642,,,4.352,4.449,4.488,4.684,,4.535,4.57,4.742
2022-03-19,4.586,4.452,4.608,4.919,4.914,4.708,3.812,,,4.493,4.504,4.5,4.849,,4.714,4.705,4.812
2022-03-20,4.55,4.516,4.646,5.004,4.996,4.721,3.867,,,4.437,4.426,4.421,4.901,,4.741,4.732,4.879
2022-03-21,4.684,4.593,4.692,4.756,4.707,4.379,3.488,,,4.286,4.3,4.3,4.781,,4.452,4.417,4.538
2022-03-22,4.278,4.224,4.296,4.559,4.597,4.349,3.471,,,4.174,4.178,4.192,4.36,,4.302,4.314,4.458
2022-03-23,3.993,3.933,4.004,4.243,4.248,4.129,3.283,,,3.948,3.985,3.992,4.173,,4.115,4.157,4.325
2022-03-24,4.105,3.993,4.1,4.262,4.334,4.216,3.371,,,4.089,4.067,4.05,4.231,,4.225,4.262,4.371
2022-03-25,4.067,4.08,4.212,4.283,4.378,4.266,3.4,,,4.032,4.089,4.1,4.24,,4.2,4.241,4.408
2022-03-26,4.178,4.129,4.279,4.313,4.322,4.169,3.312,,,3.947,3.99,4.0,4.366,,4.168,4.184,4.325
2022-03-27,4.564,4.248,4.304,4.345,4.341,4.164,3.312,,,3.889,3.976,4.0,4.489,,4.207,4.206,4.354
2022-03-28,4.741,4.341,4.383,4.403,4.343,4.102,3.229,,,3.851,3.928,3.958,4.408,,4.107,4.102,4.242
2022-03-29,4.219,4.105,4.3,4.206,4.12,3.917,3.046,,,3.826,3.843,3.854,4.179,,4.012,3.947,4.058
2022-03-30,3.917,3.842,4.021,3.797,3.906,3.826,2.962,,,3.646,3.684,3.7,3.817,,3.788,3.845,4.012
2022-03-31,3.856,3.805,3.996,3.827,3.917,3.805,2.925,,,3.64,3.698,3.7,3.844,,3.819,3.883,4.083
2022-04-01,4.064,4.051,4.1,4.043,4.1,3.898,3.025,,,3.68,3.715,3.704,3.926,,3.876,3.915,4.075
2022-04-02,4.183,4.028,4.083,4.351,4.287,3.971,3.075,,,3.8,3.783,3.771,4.064,,4.011,4.046,4.196
2022-04-03,3.903,3.821,4.0,4.17,4.213,4.109,3.267,,,3.807,3.867,3.887,4.22,,4.111,4.171,4.325
2022-04-04,4.187,4.089,4.079,4.262,4.258,4.138,3.275,,,3.906,3.91,3.908,3.975,,3.981,4.054,4.258
2022-04-05,3.892,3.917,4.1,4.187,4.196,4.055,3.2,,,3.872,3.934,3.954,3.975,,3.899,3.912,4.058
2022-04-06,4.175,4.035,4.154,4.188,4.211,4.078,3.208,,,3.898,3.963,4.0,4.216,,4.061,4.057,4.221
2022-04-07,4.582,4.274,4.2,4.51,4.541,4.341,3.467,,,4.167,4.023,4.025,4.451,,4.296,4.289,4.408
2022-04-08,4.635,4.607,4.467,4.724,4.821,4.712,3.867,,,4.486,4.361,4.312,4.596,,4.543,4.561,4.662
2022-04-09,4.615,4.607,4.8,4.827,4.852,4.623,3.762,,,4.361,4.351,4.362,4.7,,4.563,4.552,4.688
2022-04-10,4.741,4.667,4.8,4.935,4.77,4.492,3.604,,,4.346,4.362,4.396,4.773,,4.534,4.471,4.596
2022-04-11,4.916,4.664,4.725,4.964,4.745,4.422,3.512,,,4.366,4.327,4.321,5.023,,4.609,4.448,4.55
2022-04-12,4.873,4.717,4.612,5.373,5.228,4.76,3.846,,,4.208,4.26,4.292,5.081,,4.851,4.617,4.65
2022-04-13,5.129,4.933,4.821,5.101,4.895,4.582,3.7,,,4.3,4.286,4.3,4.928,,4.457,4.404,4.554
2022-04-14,5.378,5.095,4.983,5.047,5.006,4.766,3.871,,,4.505,4.47,4.421,4.84,,4.585,4.565,4.667
2022-04-15,5.056,5.003,5.133,5.177,5.24,5.084,4.217,,,4.927,4.89,4.862,4.969,,4.916,4.949,5.092
2022-04-16,5.118,5.049,5.1,5.189,5.14,4.823,3.938,,,4.576,4.501,4.462,4.984,,4.802,4.758,4.821
2022-04-17,5.554,5.498,5.408,5.324,5.172,4.767,3.879,,,4.516,4.469,4.4,5.038,,4.663,4.625,4.771
2022-04-18,5.658,5.135,5.087,5.222,4.898,4.5,3.617,,,4.667,4.34,4.238,4.99,,4.504,4.423,4.55
2022-04-19,5.218,5.109,5.083,5.039,5.079,4.916,4.029,,,5.02,4.905,4.808,4.862,,4.684,4.687,4.804
2022-04-20,5.384,5.355,5.367,5.486,5.498,5.213,4.337,,,4.749,4.695,4.663,4.988,,4.916,4.93,5.054
2022-04-21,5.758,5.308,4.683,5.207,4.962,4.573,3.7,,,4.796,4.415,4.329,5.049,,4.745,4.712,4.829
2022-04-22,6.216,5.936,5.004,5.554,5.048,4.539,3.654,,,4.561,4.389,4.342,5.061,,4.76,4.669,4.762
2022-04-23,5.378,4.827,4.646,5.103,4.821,4.461,3.546,,,4.656,4.218,4.1,5.239,,4.428,4.355,4.475
2022-04-24,5.044,4.886,4.413,5.865,5.783,5.047,4.079,,,4.874,4.145,4.067,4.931,,4.548,4.448,4.542
2022-04-25,4.853,4.81,4.638,6.196,6.187,5.787,4.829,,,5.463,5.006,4.219,5.355,,5.109,4.934,4.879
2022-04-26,5.107,5.004,4.679,5.889,5.697,5.347,4.462,,,4.871,4.472,4.371,5.742,,5.571,5.589,5.667
2022-04-27,5.647,5.335,5.146,5.707,5.533,5.128,4.233,,,4.652,4.409,4.367,5.707,,5.29,5.134,5.188
2022-04-28,5.851,5.664,5.542,5.662,5.299,4.764,3.887,,,4.604,4.54,4.508,5.303,,4.635,4.518,4.654
2022-04-29,5.544,5.16,5.021,5.302,5.017,4.489,3.6,,,4.849,4.475,4.342,4.88,,4.595,4.483,4.538
2022-04-30,5.208,5.128,4.75,5.287,5.319,5.144,4.238,,,5.381,4.974,4.471,4.78,,4.68,4.659,4.675
2022-05-01,5.245,5.175,4.779,5.518,5.538,5.335,4.471,,,5.449,5.183,4.742,5.044,,4.843,4.771,4.917
2022-05-02,5.548,5.38,4.804,5.696,5.68,5.463,4.587,,,5.434,5.125,4.904,5.24,,5.154,5.074,5.262
2022-05-03,5.944,5.913,5.712,5.833,5.735,5.425,4.546,,,5.352,5.144,5.046,5.451,,5.206,5.087,5.1
2022-05-04,6.148,6.116,6.167,5.998,5.96,5.761,4.896,,,5.613,5.524,5.45,5.561,,5.41,5.418,5.508
2022-05-05,6.313,6.184,6.383,6.284,6.266,6.055,5.171,,,6.096,6.059,5.992,5.68,,5.522,5.534,5.671
2022-05-06,6.808,6.547,6.333,6.794,6.718,6.393,5.517,,,6.28,6.015,5.983,5.917,,5.612,5.462,5.521
2022-05-07,7.068,6.911,6.562,7.125,6.894,6.482,5.575,,,6.368,6.116,6.071,6.128,,5.897,5.753,5.696
2022-05-08,6.944,6.842,6.529,7.029,7.093,6.923,6.075,,,6.709,6.742,6.733,6.376,,6.311,6.31,6.325
2022-05-09,6.627,6.629,6.708,6.725,6.805,6.662,5.817,,,6.796,6.842,6.825,6.383,,6.361,6.411,6.529
2022-05-10,6.555,6.554,6.692,6.617,6.709,6.589,5.733,,,6.604,6.651,6.642,6.4,,6.358,6.396,6.521
2022-05-11,6.754,6.753,6.837,6.816,6.895,6.738,5.896,,,6.72,6.667,6.529,6.442,,6.393,6.424,6.525
2022-05-12,7.026,6.947,7.0,6.809,6.761,6.466,5.617,,,6.645,6.217,6.0,6.523,,6.252,6.139,6.142
2022-05-13,7.61,7.248,7.075,6.691,6.347,5.974,5.079,,,6.017,5.804,5.725,6.465,,5.565,5.47,5.6
2022-05-14,8.12,,7.4,,,5.514,4.7,,,5.949,5.975,5.9,6.484,,5.462,5.411,5.5
